driver,shift_ID,shift_start,shift_end,shift_length,interval_id,n_SCE,SCE_time,SCE_type,start_time,end_time,interval_time,distance,age,precip_intensity,precip_probability,wind_speed,visibility,speed_limit,num_lanes,SCE_binary,cum_drive
canj1,8,2015-11-03T06:29:40Z,2015-11-03T20:00:52Z,811,197232,0,NA,NA,2015-11-03T18:52:52Z,2015-11-03T19:22:52Z,30,15.277,46,9e-04,0.148,3.176,10,57,4.06666666666667,0,7.3
canj1,8,2015-11-03T06:29:40Z,2015-11-03T20:00:52Z,811,197233,0,NA,NA,2015-11-03T19:22:52Z,2015-11-03T19:52:52Z,30,9.804,46,0.00150833333333333,0.1225,3.4025,10,49.1666666666667,4.26666666666667,0,7.8
canj1,8,2015-11-03T06:29:40Z,2015-11-03T20:00:52Z,811,197234,0,NA,NA,2015-11-03T19:52:52Z,2015-11-03T20:00:52Z,8,1.867,46,0.000775,0.0925,3.2125,10,52.5,4,0,7.93333333333333
canj1,9,2015-11-04T07:57:26Z,2015-11-04T11:22:46Z,205,197235,0,NA,NA,2015-11-04T07:57:26Z,2015-11-04T08:27:26Z,30,6.088,46,0,0,0.608333333333333,10,43.6666666666667,3.01221001221001,0,0.5
canj1,9,2015-11-04T07:57:26Z,2015-11-04T11:22:46Z,205,197236,1,2015-11-04 08:35:29,HB,2015-11-04T08:27:26Z,2015-11-04T08:50:00Z,22,1.983,46,0,0,0.64,10,62.7261904761905,2.875,1,0.866666666666667
canj1,9,2015-11-04T07:57:26Z,2015-11-04T11:22:46Z,205,197237,0,NA,NA,2015-11-04T09:41:50Z,2015-11-04T10:11:50Z,30,3.161,46,0,0,0.994444444444444,10,59.7301587301587,4.34074074074074,0,1.36666666666667
canj1,9,2015-11-04T07:57:26Z,2015-11-04T11:22:46Z,205,197238,0,NA,NA,2015-11-04T10:11:50Z,2015-11-04T10:41:50Z,30,6.716,46,0,0,1.3475,10,61.875,3.88839285714286,0,1.86666666666667
canj1,9,2015-11-04T07:57:26Z,2015-11-04T11:22:46Z,205,197239,0,NA,NA,2015-11-04T10:41:50Z,2015-11-04T11:11:50Z,30,24.569,46,0,0,0.658,10,66,2.46,0,2.36666666666667
canj1,9,2015-11-04T07:57:26Z,2015-11-04T11:22:46Z,205,197240,0,NA,NA,2015-11-04T11:11:50Z,2015-11-04T11:22:46Z,10,5.601,46,0,0,0.63,10,65,4,0,2.53333333333333
canj1,10,2015-11-04T21:39:14Z,2015-11-04T22:34:54Z,55,197241,0,NA,NA,2015-11-04T21:39:14Z,2015-11-04T22:09:14Z,30,22.746,46,0,0,2.705,10,63.3333333333333,3.80555555555556,0,0.5
canj1,10,2015-11-04T21:39:14Z,2015-11-04T22:34:54Z,55,197242,0,NA,NA,2015-11-04T22:09:14Z,2015-11-04T22:34:54Z,25,19.872,46,0,0,2.09,10,56,2.40808080808081,0,0.916666666666667
canj1,12,2015-11-06T10:19:40Z,2015-11-06T21:23:00Z,663,197272,0,NA,NA,2015-11-06T10:19:40Z,2015-11-06T10:49:40Z,30,6.211,46,0,0,2.07166666666667,10,65.8333333333333,3.4047619047619,0,0.5
canj1,12,2015-11-06T10:19:40Z,2015-11-06T21:23:00Z,663,197273,0,NA,NA,2015-11-06T10:49:40Z,2015-11-06T11:19:40Z,30,28.862,46,0,0,1.168,10,58.1111111111111,4.76,0,1
canj1,12,2015-11-06T10:19:40Z,2015-11-06T21:23:00Z,663,197274,1,2015-11-06 11:32:11,HB,2015-11-06T11:19:40Z,2015-11-06T11:50:38Z,30,24.692,46,0,0,1.05,10,49.2857142857143,3.08571428571429,1,1.5
canj1,12,2015-11-06T10:19:40Z,2015-11-06T21:23:00Z,663,197275,0,NA,NA,2015-11-06T12:54:28Z,2015-11-06T13:22:58Z,28,5.364,46,0,0,0.776,10,43.5,2.84,0,1.96666666666667
canj1,12,2015-11-06T10:19:40Z,2015-11-06T21:23:00Z,663,197276,0,NA,NA,2015-11-06T15:45:26Z,2015-11-06T16:15:26Z,30,7.558,46,0,0,0.672,10,60,3.17484848484848,0,2.46666666666667
canj1,12,2015-11-06T10:19:40Z,2015-11-06T21:23:00Z,663,197277,0,NA,NA,2015-11-06T16:15:26Z,2015-11-06T16:45:26Z,30,25.379,46,0,0,4.944,10,62,3.21666666666667,0,2.96666666666667
canj1,12,2015-11-06T10:19:40Z,2015-11-06T21:23:00Z,663,197278,0,NA,NA,2015-11-06T16:45:26Z,2015-11-06T17:15:26Z,30,5.757,46,0,0,7.59,10,67.5,3,0,3.46666666666667
canj1,12,2015-11-06T10:19:40Z,2015-11-06T21:23:00Z,663,197279,0,NA,NA,2015-11-06T17:15:26Z,2015-11-06T17:45:26Z,30,5.854,46,0,0,7.21333333333333,10,65,3.48333333333333,0,3.96666666666667
canj1,12,2015-11-06T10:19:40Z,2015-11-06T21:23:00Z,663,197280,0,NA,NA,2015-11-06T17:45:26Z,2015-11-06T18:15:26Z,30,24.074,46,0,0,5.335,10,65,3.83333333333333,0,4.46666666666667
canj1,12,2015-11-06T10:19:40Z,2015-11-06T21:23:00Z,663,197281,0,NA,NA,2015-11-06T18:15:26Z,2015-11-06T18:45:26Z,30,23.73,46,0,0,1.92,10,65,3,0,4.96666666666667
canj1,12,2015-11-06T10:19:40Z,2015-11-06T21:23:00Z,663,197282,0,NA,NA,2015-11-06T18:45:26Z,2015-11-06T19:05:44Z,20,21.843,46,0,0,1.1425,8.205,65,2.28333333333333,0,5.3
canj1,12,2015-11-06T10:19:40Z,2015-11-06T21:23:00Z,663,197283,0,NA,NA,2015-11-06T19:59:54Z,2015-11-06T20:07:54Z,8,0.309,46,0,0,0.785,7.295,70,2.5,0,5.43333333333333
canj1,12,2015-11-06T10:19:40Z,2015-11-06T21:23:00Z,663,197284,0,NA,NA,2015-11-06T21:08:10Z,2015-11-06T21:23:00Z,14,10.278,46,0,0,1.41666666666667,6.31,63.3333333333333,2.88888888888889,0,5.66666666666667
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197285,0,NA,NA,2015-11-07T08:39:42Z,2015-11-07T09:09:42Z,30,8.947,46,0,0,1.488,3.604,68,2.36666666666667,0,0.5
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197286,0,NA,NA,2015-11-07T09:09:42Z,2015-11-07T09:39:42Z,30,18.044,46,0,0,1.70666666666667,0.493333333333333,66.6666666666667,2.33333333333333,0,1
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197287,0,NA,NA,2015-11-07T09:39:42Z,2015-11-07T10:09:42Z,30,31.189,46,0,0,1.608,3.396,69,2.96666666666667,0,1.5
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197288,0,NA,NA,2015-11-07T10:09:42Z,2015-11-07T10:39:42Z,30,19.489,46,0,0,0.694444444444445,4.05444444444444,65.5555555555556,2.02222222222222,0,2
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197289,0,NA,NA,2015-11-07T10:39:42Z,2015-11-07T11:06:50Z,27,2.504,46,0,0,0.791666666666667,4.12166666666667,57.5,2.22222222222222,0,2.45
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197290,0,NA,NA,2015-11-07T12:28:18Z,2015-11-07T12:58:18Z,30,21.789,46,0,0,0.382,5.474,70,1.66666666666667,0,2.95
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197291,0,NA,NA,2015-11-07T12:58:18Z,2015-11-07T13:28:18Z,30,30.78,46,0,0,1.38,1.35,70,2.5,0,3.45
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197292,0,NA,NA,2015-11-07T13:28:18Z,2015-11-07T13:58:18Z,30,25.137,46,0,0,0.7125,0.01,52.5,2.33333333333333,0,3.95
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197293,0,NA,NA,2015-11-07T13:58:18Z,2015-11-07T14:28:18Z,30,21.997,46,0,0,1.965,8.2,60.8333333333333,2.5,0,4.45
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197294,0,NA,NA,2015-11-07T14:28:18Z,2015-11-07T14:58:18Z,30,24.182,46,0,0,4.9875,10,46.25,3.125,0,4.95
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197295,0,NA,NA,2015-11-07T14:58:18Z,2015-11-07T15:28:18Z,30,27.171,46,0,0,4.13,10,64.25,2.15,0,5.45
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197296,0,NA,NA,2015-11-07T15:28:18Z,2015-11-07T15:58:18Z,30,21.732,46,0,0,1.03,10,66.25,3.66666666666667,0,5.95
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197297,0,NA,NA,2015-11-07T15:58:18Z,2015-11-07T16:19:08Z,20,8.667,46,0,0,1.60333333333333,10,50,3.44444444444445,0,6.28333333333333
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197298,0,NA,NA,2015-11-07T16:53:10Z,2015-11-07T17:21:48Z,28,1.757,46,0,0,1.826,10,58.6,4.1,0,6.75
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197299,0,NA,NA,2015-11-07T17:57:30Z,2015-11-07T18:09:00Z,11,2.549,46,0,0,2.96857142857143,10,45.7142857142857,3.74761904761905,0,6.93333333333333
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197300,0,NA,NA,2015-11-07T19:00:42Z,2015-11-07T19:30:42Z,30,5.042,46,0,0,2.345,10,48.75,3.425,0,7.43333333333333
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197301,0,NA,NA,2015-11-07T19:30:42Z,2015-11-07T20:00:42Z,30,9.089,46,0,0,2.2575,10,62.5,3.04166666666667,0,7.93333333333333
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197302,0,NA,NA,2015-11-07T20:00:42Z,2015-11-07T20:30:42Z,30,25.1,46,0,0,0.84,10,66.25,2.99107142857143,0,8.43333333333333
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197303,0,NA,NA,2015-11-07T20:30:42Z,2015-11-07T21:00:42Z,30,29.36,46,0,0,1.01666666666667,10,66.6666666666667,3.33333333333333,0,8.93333333333333
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197304,0,NA,NA,2015-11-07T21:00:42Z,2015-11-07T21:30:42Z,30,30.172,46,0,0,0.814,10,57,2.25,0,9.43333333333333
canj1,13,2015-11-07T08:39:42Z,2015-11-07T21:37:50Z,778,197305,0,NA,NA,2015-11-07T21:30:42Z,2015-11-07T21:37:50Z,7,14.141,46,0,0,0.54,10,65,3,0,9.55
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197306,0,NA,NA,2015-11-09T08:24:26Z,2015-11-09T08:54:26Z,30,26.201,46,0.00156,0.234,1.388,5.75,64,2.96,0,0.5
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197307,0,NA,NA,2015-11-09T08:54:26Z,2015-11-09T09:24:26Z,30,27.626,46,0,0,0.7325,5.13,63.75,3.33333333333333,0,1
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197308,0,NA,NA,2015-11-09T09:24:26Z,2015-11-09T09:54:26Z,30,24.803,46,0,0,0.356666666666667,9.55333333333333,65.8333333333333,4.43055555555556,0,1.5
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197309,0,NA,NA,2015-11-09T09:54:26Z,2015-11-09T10:24:26Z,30,16.916,46,0,0,0.864,10,45,2.25,0,2
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197310,0,NA,NA,2015-11-09T10:24:26Z,2015-11-09T10:54:26Z,30,11.185,46,0,0,1.41625,10,48.75,4.14285714285714,0,2.5
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197311,0,NA,NA,2015-11-09T10:54:26Z,2015-11-09T11:00:46Z,6,1.082,46,0,0,1.6275,10,53,2.5,0,2.6
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197312,0,NA,NA,2015-11-09T11:52:40Z,2015-11-09T12:22:40Z,30,1.537,46,0,0,1.585,10,52.5,4.25,0,3.1
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197313,0,NA,NA,2015-11-09T12:22:40Z,2015-11-09T12:52:40Z,30,11.942,46,0,0,1.12,10,62.5,3.85,0,3.6
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197314,0,NA,NA,2015-11-09T12:52:40Z,2015-11-09T13:22:40Z,30,23.919,46,0,0,2.358,10,65,4.05,0,4.1
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197315,0,NA,NA,2015-11-09T13:22:40Z,2015-11-09T13:52:40Z,30,22.442,46,0,0,3.255,10,65,4,0,4.6
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197316,0,NA,NA,2015-11-09T13:52:40Z,2015-11-09T14:22:40Z,30,23.107,46,0,0,1.3625,10,66.25,3.5,0,5.1
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197317,0,NA,NA,2015-11-09T14:22:40Z,2015-11-09T14:52:40Z,30,39.129,46,0,0,0.486666666666667,8.93833333333333,55.8333333333333,2.4,0,5.6
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197318,0,NA,NA,2015-11-09T14:52:40Z,2015-11-09T14:56:50Z,4,0.047,46,0,0,0.55,7.77,70,3,0,5.66666666666667
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197319,0,NA,NA,2015-11-09T15:32:44Z,2015-11-09T15:43:26Z,10,6.357,46,0,0,0.7875,8.06,55,2,0,5.83333333333333
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197320,0,NA,NA,2015-11-09T16:18:26Z,2015-11-09T16:23:28Z,5,1.682,46,0,0,0.95,8.49333333333333,66.6666666666667,2.33333333333333,0,5.91666666666667
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197321,0,NA,NA,2015-11-09T17:37:08Z,2015-11-09T18:07:08Z,30,13.674,46,0,0,1.44571428571429,9.27428571428571,63.5714285714286,3.0952380952381,0,6.41666666666667
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197322,0,NA,NA,2015-11-09T18:07:08Z,2015-11-09T18:37:08Z,30,22.541,46,0,0,3.0375,10,60,2,0,6.91666666666667
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197323,0,NA,NA,2015-11-09T18:37:08Z,2015-11-09T19:07:08Z,30,23.574,46,0,0,8.415,10,66.875,2,0,7.41666666666667
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197324,1,2015-11-09 19:21:13,HB,2015-11-09T19:07:08Z,2015-11-09T19:37:08Z,30,30.808,46,0,0,8.37333333333333,10,64.1666666666667,2.04166666666667,1,7.91666666666667
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197325,0,NA,NA,2015-11-09T19:37:08Z,2015-11-09T20:07:08Z,30,20.224,46,0,0,5.35,10,58.75,2.25,0,8.41666666666667
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197326,0,NA,NA,2015-11-09T20:07:08Z,2015-11-09T20:37:08Z,30,21.335,46,0,0,2.97,10,61.25,2.5,0,8.91666666666667
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197327,0,NA,NA,2015-11-09T20:37:08Z,2015-11-09T21:07:08Z,30,22.731,46,0,0,3.643,10,61,3.475,0,9.41666666666667
canj1,14,2015-11-09T08:24:26Z,2015-11-09T21:38:00Z,793,197328,0,NA,NA,2015-11-09T21:07:08Z,2015-11-09T21:38:00Z,30,1.11,46,0,0,3.24857142857143,10,65.7142857142857,3.85714285714286,0,9.91666666666667
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197353,0,NA,NA,2015-11-11T08:27:20Z,2015-11-11T08:57:20Z,30,22.629,46,0,0,1.43166666666667,7.21333333333333,62.0833333333333,3.25,0,0.5
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197354,0,NA,NA,2015-11-11T08:57:20Z,2015-11-11T09:27:20Z,30,25.751,46,0,0,0.7825,2.0225,67.5,2.25,0,1
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197355,0,NA,NA,2015-11-11T09:27:20Z,2015-11-11T09:57:20Z,30,28.689,46,0,0,1.275,1.29,70,2.5,0,1.5
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197356,0,NA,NA,2015-11-11T09:57:20Z,2015-11-11T10:27:20Z,30,28.964,46,0,0,1.1325,1.235,68.75,2.33333333333333,0,2
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197357,0,NA,NA,2015-11-11T10:27:20Z,2015-11-11T10:57:20Z,30,20.869,46,0,0,1.35,3.86333333333333,64.4444444444445,2,0,2.5
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197358,0,NA,NA,2015-11-11T10:57:20Z,2015-11-11T11:03:14Z,5,0.804,46,0,0,1.29,5.735,62.5,2,0,2.58333333333333
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197359,0,NA,NA,2015-11-11T12:44:58Z,2015-11-11T13:14:58Z,30,9.847,46,0,0,0.83,7.38333333333333,48.8888888888889,1.77777777777778,0,3.08333333333333
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197360,0,NA,NA,2015-11-11T13:14:58Z,2015-11-11T13:44:58Z,30,13.458,46,0,0,0.361666666666667,3.61166666666667,68.3333333333333,1.77777777777778,0,3.58333333333333
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197361,0,NA,NA,2015-11-11T13:44:58Z,2015-11-11T14:14:58Z,30,30.847,46,0,0,1.42333333333333,2.97666666666667,66.6666666666667,3.33333333333333,0,4.08333333333333
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197362,0,NA,NA,2015-11-11T14:14:58Z,2015-11-11T14:44:58Z,30,36.764,46,0,0,2.342,4.912,69,3,0,4.58333333333333
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197363,0,NA,NA,2015-11-11T14:44:58Z,2015-11-11T15:14:58Z,30,30.599,46,0,0,1.25,8.566,67,2.8,0,5.08333333333333
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197364,0,NA,NA,2015-11-11T15:14:58Z,2015-11-11T15:44:58Z,30,21.138,46,0,0,1.535,10,62.5,3,0,5.58333333333333
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197365,1,2015-11-11 15:51:07,HB,2015-11-11T15:44:58Z,2015-11-11T16:14:58Z,30,20.991,46,0,0,2.982,10,61,3.33333333333333,1,6.08333333333333
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197366,0,NA,NA,2015-11-11T16:14:58Z,2015-11-11T16:44:58Z,30,26,46,0,0,3.47,10,57.25,3.17613636363636,0,6.58333333333333
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197367,0,NA,NA,2015-11-11T16:44:58Z,2015-11-11T17:14:58Z,30,21.166,46,0,0,1.89666666666667,10,65,3.47222222222222,0,7.08333333333333
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197368,0,NA,NA,2015-11-11T17:14:58Z,2015-11-11T17:44:58Z,30,8.645,46,0,0,2.72636363636364,10,58.6363636363636,3.29545454545455,0,7.58333333333333
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197369,0,NA,NA,2015-11-11T17:44:58Z,2015-11-11T17:58:02Z,13,0.487,46,0,0,2.74888888888889,10,65.6111111111111,3.62962962962963,0,7.8
canj1,16,2015-11-11T08:27:20Z,2015-11-11T19:21:30Z,654,197370,0,NA,NA,2015-11-11T18:53:40Z,2015-11-11T19:21:30Z,27,7.39,46,0,0,2.65555555555556,10,42.984126984127,3.836860670194,0,8.25
canj1,17,2015-11-12T05:48:48Z,2015-11-12T18:44:48Z,776,197371,0,NA,NA,2015-11-12T05:48:48Z,2015-11-12T06:18:48Z,30,6.801,46,0,0,0.813333333333333,10,51.6666666666667,4.61111111111111,0,0.5
canj1,17,2015-11-12T05:48:48Z,2015-11-12T18:44:48Z,776,197372,0,NA,NA,2015-11-12T06:18:48Z,2015-11-12T06:48:48Z,30,28.477,46,0,0,1.165,10,65,3.375,0,1
canj1,17,2015-11-12T05:48:48Z,2015-11-12T18:44:48Z,776,197373,0,NA,NA,2015-11-12T06:48:48Z,2015-11-12T07:18:48Z,30,21.062,46,0,0,1.202,10,65,3.80333333333333,0,1.5
canj1,17,2015-11-12T05:48:48Z,2015-11-12T18:44:48Z,776,197374,0,NA,NA,2015-11-12T07:18:48Z,2015-11-12T07:48:48Z,30,5.356,46,0,0,1.37714285714286,10,53.5714285714286,2.17857142857143,0,2
canj1,17,2015-11-12T05:48:48Z,2015-11-12T18:44:48Z,776,197375,0,NA,NA,2015-11-12T07:48:48Z,2015-11-12T08:18:48Z,30,26.059,46,0,0,2.0525,10,47.6666666666667,2.83333333333333,0,2.5
canj1,17,2015-11-12T05:48:48Z,2015-11-12T18:44:48Z,776,197376,0,NA,NA,2015-11-12T08:18:48Z,2015-11-12T08:48:48Z,30,29.949,46,0,0,1.2875,9.84,66.25,4.3125,0,3
canj1,17,2015-11-12T05:48:48Z,2015-11-12T18:44:48Z,776,197377,0,NA,NA,2015-11-12T08:48:48Z,2015-11-12T09:18:48Z,30,26.911,46,0,0,2.1475,10,65,3,0,3.5
canj1,17,2015-11-12T05:48:48Z,2015-11-12T18:44:48Z,776,197378,0,NA,NA,2015-11-12T09:18:48Z,2015-11-12T09:42:08Z,23,32.704,46,0,0,2.81,10,66,2,0,3.88333333333333
canj1,17,2015-11-12T05:48:48Z,2015-11-12T18:44:48Z,776,197379,0,NA,NA,2015-11-12T12:38:00Z,2015-11-12T12:59:38Z,21,5.96,46,0,0,3.826,10,70,2.2,0,4.23333333333333
canj1,17,2015-11-12T05:48:48Z,2015-11-12T18:44:48Z,776,197380,0,NA,NA,2015-11-12T16:09:18Z,2015-11-12T16:18:04Z,8,0.621,46,0,0,2.71,10,70,2,0,4.36666666666667
canj1,17,2015-11-12T05:48:48Z,2015-11-12T18:44:48Z,776,197381,0,NA,NA,2015-11-12T17:27:24Z,2015-11-12T17:57:24Z,30,4.37,46,0,0,2.48,10,70,2.22222222222222,0,4.86666666666667
canj1,17,2015-11-12T05:48:48Z,2015-11-12T18:44:48Z,776,197382,0,NA,NA,2015-11-12T17:57:24Z,2015-11-12T18:27:24Z,30,20.9,46,0,0,2.3825,10,67.5,2.41666666666667,0,5.36666666666667
canj1,17,2015-11-12T05:48:48Z,2015-11-12T18:44:48Z,776,197383,0,NA,NA,2015-11-12T18:27:24Z,2015-11-12T18:44:48Z,17,15.96,46,0,0,1.67,10,65,2,0,5.65
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197384,0,NA,NA,2015-11-13T05:55:52Z,2015-11-13T06:25:52Z,30,28.016,46,0,0,2.16571428571429,10,63.5714285714286,3.28571428571429,0,0.5
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197385,0,NA,NA,2015-11-13T06:25:52Z,2015-11-13T06:55:52Z,30,31.472,46,0,0,2.24,10,69,3.86666666666667,0,1
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197386,0,NA,NA,2015-11-13T06:55:52Z,2015-11-13T07:25:52Z,30,23.597,46,0,0,2.00857142857143,10,65.2380952380953,3.04897959183673,0,1.5
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197387,0,NA,NA,2015-11-13T07:25:52Z,2015-11-13T07:55:52Z,30,23.907,46,0,0,0.8575,10,60.4861111111111,3.83888888888889,0,2
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197388,0,NA,NA,2015-11-13T07:55:52Z,2015-11-13T08:25:52Z,30,9.955,46,0,0,0.404,10,59,3.85,0,2.5
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197389,0,NA,NA,2015-11-13T08:25:52Z,2015-11-13T08:55:52Z,30,18.41,46,0,0,0.50875,10,64.375,3.78571428571429,0,3
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197390,0,NA,NA,2015-11-13T08:55:52Z,2015-11-13T09:25:52Z,30,1.284,46,0,0,0.431176470588235,10,53.2352941176471,3.64705882352941,0,3.5
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197391,0,NA,NA,2015-11-13T09:25:52Z,2015-11-13T09:55:52Z,30,3.32,46,0,0,0.553076923076923,10,68.6153846153846,2.26923076923077,0,4
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197392,0,NA,NA,2015-11-13T09:55:52Z,2015-11-13T10:25:52Z,30,2.278,46,0,0,0.625,10,59.6,4.21666666666667,0,4.5
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197393,0,NA,NA,2015-11-13T10:25:52Z,2015-11-13T10:55:52Z,30,4.931,46,0,0,0.7,10,50.952380952381,2.57619047619048,0,5
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197394,0,NA,NA,2015-11-13T10:55:52Z,2015-11-13T11:25:52Z,30,18.078,46,0,0,1.68,10,65,4.23809523809524,0,5.5
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197395,0,NA,NA,2015-11-13T11:25:52Z,2015-11-13T11:50:24Z,24,20.24,46,0,0,4.1825,10,66.25,3.625,0,5.9
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197396,0,NA,NA,2015-11-13T12:24:14Z,2015-11-13T12:54:14Z,30,22.723,46,0,0,4.156,10,64,3.46666666666667,0,6.4
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197397,0,NA,NA,2015-11-13T12:54:14Z,2015-11-13T13:17:24Z,23,17.467,46,0,0,2.875,10,66.6666666666667,2.58333333333333,0,6.78333333333333
canj1,18,2015-11-13T05:55:52Z,2015-11-13T14:22:58Z,507,197398,0,NA,NA,2015-11-13T13:57:18Z,2015-11-13T14:22:58Z,25,22.196,46,0,0,1.67857142857143,7.42857142857143,63,2.43174603174603,0,7.2
canj1,19,2015-11-16T05:25:16Z,2015-11-16T17:42:14Z,736,197399,0,NA,NA,2015-11-16T05:25:16Z,2015-11-16T05:55:16Z,30,24.751,46,0.0012,0.128,7.084,8.682,67,2.36,0,0.5
canj1,19,2015-11-16T05:25:16Z,2015-11-16T17:42:14Z,736,197400,0,NA,NA,2015-11-16T05:55:16Z,2015-11-16T06:25:16Z,30,27.427,46,0,0,6.57,5.125,66.25,2.83333333333333,0,1
canj1,19,2015-11-16T05:25:16Z,2015-11-16T17:42:14Z,736,197401,0,NA,NA,2015-11-16T06:25:16Z,2015-11-16T06:55:16Z,30,29.028,46,0,0,4.56,10,65,3.875,0,1.5
canj1,19,2015-11-16T05:25:16Z,2015-11-16T17:42:14Z,736,197402,0,NA,NA,2015-11-16T06:55:16Z,2015-11-16T07:25:16Z,30,26.094,46,0,0,4.49,10,64.375,4.178125,0,2
