driver,interval_id,start_time,end_time,interval_time,distance
woow59,1433076,2015-04-10T08:40:42Z,2015-04-10T09:10:42Z,30,32.303
woow59,1433077,2015-04-10T09:10:42Z,2015-04-10T09:40:42Z,30,13.188
woow59,1433078,2015-04-10T09:40:42Z,2015-04-10T10:10:42Z,30,33.694
woow59,1433079,2015-04-10T10:10:42Z,2015-04-10T10:40:42Z,30,26.49
woow59,1433080,2015-04-10T10:40:42Z,2015-04-10T10:55:24Z,14,16.269
woow59,1433081,2015-04-10T21:23:14Z,2015-04-10T21:53:14Z,30,24.346
woow59,1433082,2015-04-10T21:53:14Z,2015-04-10T22:23:14Z,30,33.261
woow59,1433083,2015-04-10T22:23:14Z,2015-04-10T22:53:14Z,30,25.919
woow59,1433084,2015-04-10T22:53:14Z,2015-04-10T23:23:14Z,30,32.049
woow59,1433085,2015-04-10T23:23:14Z,2015-04-10T23:53:14Z,30,19.246
woow59,1433086,2015-04-10T23:53:14Z,2015-04-11T00:23:14Z,30,27.492
woow59,1433087,2015-04-11T00:23:14Z,2015-04-11T00:53:42Z,30,33.482
woow59,1433088,2015-04-11T01:26:10Z,2015-04-11T01:56:10Z,30,23.699
woow59,1433089,2015-04-11T01:56:10Z,2015-04-11T02:26:10Z,30,18.951
woow59,1433090,2015-04-11T02:26:10Z,2015-04-11T02:56:10Z,30,11.793
woow59,1433091,2015-04-11T02:56:10Z,2015-04-11T03:26:10Z,30,20.247
woow59,1433092,2015-04-11T03:26:10Z,2015-04-11T03:56:10Z,30,25.576
woow59,1433093,2015-04-11T03:56:10Z,2015-04-11T04:26:10Z,30,30.113
woow59,1433094,2015-04-11T04:26:10Z,2015-04-11T04:56:10Z,30,25.587
woow59,1433095,2015-04-11T04:56:10Z,2015-04-11T05:12:22Z,16,13.505
woow59,1433128,2015-04-15T06:48:28Z,2015-04-15T07:05:00Z,16,6.123
woow59,1433129,2015-04-15T08:23:16Z,2015-04-15T08:53:16Z,30,5.92
woow59,1433130,2015-04-15T08:53:16Z,2015-04-15T09:23:16Z,30,27.632
woow59,1433131,2015-04-15T09:23:16Z,2015-04-15T09:53:16Z,30,29.746
woow59,1433132,2015-04-15T09:53:16Z,2015-04-15T10:23:16Z,30,22.532
woow59,1433133,2015-04-15T10:23:16Z,2015-04-15T10:53:16Z,30,24.995
woow59,1433134,2015-04-15T10:53:16Z,2015-04-15T11:17:04Z,23,27.026
woow59,1433135,2015-04-15T11:38:58Z,2015-04-15T12:08:58Z,30,25.075
woow59,1433136,2015-04-15T12:08:58Z,2015-04-15T12:38:58Z,30,30.052
woow59,1433137,2015-04-15T12:38:58Z,2015-04-15T13:04:40Z,25,27.964
woow59,1433138,2015-04-15T13:26:02Z,2015-04-15T13:56:02Z,30,17.832
woow59,1433139,2015-04-15T13:56:02Z,2015-04-15T14:26:02Z,30,30.051
woow59,1433140,2015-04-15T14:26:02Z,2015-04-15T14:56:02Z,30,34.336
woow59,1433141,2015-04-15T14:56:02Z,2015-04-15T15:26:02Z,30,21.896
woow59,1433142,2015-04-15T15:26:02Z,2015-04-15T15:35:00Z,8,12.656
woow59,1433143,2015-04-15T16:07:34Z,2015-04-15T16:37:34Z,30,0.98
woow59,1433144,2015-04-15T16:37:34Z,2015-04-15T16:46:10Z,8,0.64
woow59,1433187,2015-04-17T23:51:42Z,2015-04-18T00:21:42Z,30,23.036
woow59,1433188,2015-04-18T00:21:42Z,2015-04-18T00:51:42Z,30,29.485
woow59,1433189,2015-04-18T00:51:42Z,2015-04-18T01:21:42Z,30,29.51
woow59,1433190,2015-04-18T01:21:42Z,2015-04-18T01:34:58Z,13,13.888
woow59,1433191,2015-04-18T05:31:20Z,2015-04-18T06:01:20Z,30,16.97
woow59,1433192,2015-04-18T06:01:20Z,2015-04-18T06:31:20Z,30,27.661
woow59,1433193,2015-04-18T06:31:20Z,2015-04-18T07:01:20Z,30,28.809
woow59,1433194,2015-04-18T07:01:20Z,2015-04-18T07:31:20Z,30,26.128
woow59,1433195,2015-04-18T07:31:20Z,2015-04-18T08:01:20Z,30,28.134
woow59,1433196,2015-04-18T08:01:20Z,2015-04-18T08:31:20Z,30,23.012
woow59,1433197,2015-04-18T08:31:20Z,2015-04-18T09:01:20Z,30,28.149
woow59,1433198,2015-04-18T09:01:20Z,2015-04-18T09:31:20Z,30,29.574
woow59,1433199,2015-04-18T09:31:20Z,2015-04-18T09:47:52Z,16,13.725
woow59,1433200,2015-05-03T13:24:40Z,2015-05-03T13:54:40Z,30,6.066
woow59,1433201,2015-05-03T13:54:40Z,2015-05-03T14:24:40Z,30,28.213
woow59,1433202,2015-05-03T14:24:40Z,2015-05-03T14:54:40Z,30,19.795
woow59,1433203,2015-05-03T14:54:40Z,2015-05-03T15:24:40Z,30,14.272
woow59,1433204,2015-05-03T15:24:40Z,2015-05-03T15:45:12Z,20,21.728
woow59,1433205,2015-05-07T10:39:34Z,2015-05-07T11:09:34Z,30,0
woow59,1433206,2015-05-07T11:09:34Z,2015-05-07T11:39:34Z,30,12.514
woow59,1433207,2015-05-07T11:39:34Z,2015-05-07T12:05:52Z,26,0.816
woow59,1433208,2015-05-08T02:06:50Z,2015-05-08T02:11:54Z,5,0.713
woow59,1433209,2015-05-08T02:35:18Z,2015-05-08T03:05:18Z,30,15.57
woow59,1433210,2015-05-08T03:05:18Z,2015-05-08T03:35:18Z,30,23.984
woow59,1433211,2015-05-08T03:35:18Z,2015-05-08T04:05:18Z,30,11.947
woow59,1433212,2015-05-08T04:05:18Z,2015-05-08T04:35:18Z,30,29.93
woow59,1433213,2015-05-08T04:35:18Z,2015-05-08T05:05:18Z,30,29.512
woow59,1433214,2015-05-08T05:05:18Z,2015-05-08T05:35:18Z,30,29.113
woow59,1433215,2015-05-08T05:35:18Z,2015-05-08T05:44:46Z,9,9.296
woow59,1433216,2015-05-08T06:11:24Z,2015-05-08T06:41:24Z,30,20.732
woow59,1433217,2015-05-08T06:41:24Z,2015-05-08T07:11:24Z,30,25.344
woow59,1433218,2015-05-08T07:11:24Z,2015-05-08T07:41:24Z,30,22.656
woow59,1433219,2015-05-08T07:41:24Z,2015-05-08T08:11:24Z,30,28.824
woow59,1433220,2015-05-08T08:11:24Z,2015-05-08T08:41:24Z,30,15.329
woow59,1433221,2015-05-08T08:41:24Z,2015-05-08T09:11:24Z,30,20.408
woow59,1433222,2015-05-08T09:11:24Z,2015-05-08T09:41:24Z,30,8.316
woow59,1433223,2015-05-08T09:41:24Z,2015-05-08T09:59:54Z,18,0.559
woow59,1433224,2015-05-08T10:29:06Z,2015-05-08T10:59:06Z,30,8.466
woow59,1433225,2015-05-08T10:59:06Z,2015-05-08T11:29:06Z,30,12.126
woow59,1433226,2015-05-08T11:29:06Z,2015-05-08T11:59:06Z,30,25.479
woow59,1433227,2015-05-08T11:59:06Z,2015-05-08T12:29:06Z,30,28.041
woow59,1433228,2015-05-08T12:29:06Z,2015-05-08T12:43:26Z,14,12.161
woow59,1433229,2015-05-08T13:16:14Z,2015-05-08T13:29:08Z,12,1.669
woow59,1433230,2015-05-10T09:59:22Z,2015-05-10T10:29:22Z,30,12.357
woow59,1433231,2015-05-10T10:29:22Z,2015-05-10T10:59:22Z,30,17.656
woow59,1433232,2015-05-10T10:59:22Z,2015-05-10T11:29:22Z,30,28.591
woow59,1433233,2015-05-10T11:29:22Z,2015-05-10T11:41:16Z,11,7.127
woow59,1433234,2015-05-10T12:07:50Z,2015-05-10T12:37:50Z,30,4.044
woow59,1433235,2015-05-10T12:37:50Z,2015-05-10T13:07:50Z,30,25.751
woow59,1433236,2015-05-10T13:07:50Z,2015-05-10T13:37:50Z,30,31.391
woow59,1433237,2015-05-10T13:37:50Z,2015-05-10T14:07:50Z,30,17.293
woow59,1433238,2015-05-10T14:07:50Z,2015-05-10T14:37:50Z,30,26.252
woow59,1433239,2015-05-10T14:37:50Z,2015-05-10T15:07:50Z,30,3.192
woow59,1433240,2015-05-10T15:07:50Z,2015-05-10T15:37:50Z,30,26.512
woow59,1433241,2015-05-10T15:37:50Z,2015-05-10T16:07:50Z,30,29.293
woow59,1433242,2015-05-10T16:07:50Z,2015-05-10T16:37:50Z,30,29.255
woow59,1433243,2015-05-10T16:37:50Z,2015-05-10T17:07:50Z,30,28.21
woow59,1433244,2015-05-10T17:07:50Z,2015-05-10T17:37:50Z,30,27.345
woow59,1433245,2015-05-10T17:37:50Z,2015-05-10T18:07:50Z,30,29.709
woow59,1433246,2015-05-10T18:07:50Z,2015-05-10T18:37:50Z,30,29.898
woow59,1433247,2015-05-10T18:37:50Z,2015-05-10T19:07:22Z,29,29.214
woow59,1433248,2015-05-11T07:35:10Z,2015-05-11T08:05:10Z,30,16.697
woow59,1433249,2015-05-11T08:05:10Z,2015-05-11T08:35:10Z,30,24.993
woow59,1433250,2015-05-11T08:35:10Z,2015-05-11T09:05:10Z,30,16.555
woow59,1433251,2015-05-11T09:05:10Z,2015-05-11T09:18:26Z,13,4.439
woow59,1433252,2015-05-11T10:11:16Z,2015-05-11T10:41:16Z,30,7.183
woow59,1433253,2015-05-11T10:41:16Z,2015-05-11T11:11:16Z,30,20.6
woow59,1433254,2015-05-11T11:11:16Z,2015-05-11T11:28:38Z,17,15.505
woow59,1433255,2015-05-11T12:01:36Z,2015-05-11T12:31:36Z,30,22.834
woow59,1433256,2015-05-11T12:31:36Z,2015-05-11T13:01:36Z,30,21.838
woow59,1433257,2015-05-11T13:01:36Z,2015-05-11T13:31:36Z,30,29.434
woow59,1433258,2015-05-11T13:31:36Z,2015-05-11T14:01:36Z,30,29.134
woow59,1433259,2015-05-11T14:01:36Z,2015-05-11T14:31:36Z,30,27.873
woow59,1433260,2015-05-11T14:31:36Z,2015-05-11T15:01:36Z,30,16.339
woow59,1433261,2015-05-11T15:01:36Z,2015-05-11T15:31:36Z,30,37.591
woow59,1433262,2015-05-11T15:31:36Z,2015-05-11T16:01:36Z,30,17.953
woow59,1433263,2015-05-11T16:01:36Z,2015-05-11T16:31:36Z,30,24.529
woow59,1433264,2015-05-11T16:31:36Z,2015-05-11T16:49:58Z,18,10.812
woow59,1433265,2015-05-11T19:50:00Z,2015-05-11T19:57:28Z,7,2.476
woow59,1433266,2015-05-12T06:30:16Z,2015-05-12T07:00:16Z,30,14.684
woow59,1433267,2015-05-12T07:00:16Z,2015-05-12T07:27:38Z,27,21.43
woow59,1433268,2015-05-12T09:46:14Z,2015-05-12T10:16:14Z,30,12.854
woow59,1433269,2015-05-12T10:16:14Z,2015-05-12T10:46:14Z,30,27.584
woow59,1433270,2015-05-12T10:46:14Z,2015-05-12T11:16:14Z,30,28.664
woow59,1433271,2015-05-12T11:16:14Z,2015-05-12T11:45:42Z,29,29.776
woow59,1433272,2015-05-12T12:06:20Z,2015-05-12T12:36:20Z,30,25.79
woow59,1433273,2015-05-12T12:36:20Z,2015-05-12T13:06:20Z,30,27.679
woow59,1433274,2015-05-12T13:06:20Z,2015-05-12T13:36:20Z,30,29.655
woow59,1433275,2015-05-12T13:36:20Z,2015-05-12T14:06:20Z,30,29.106
woow59,1433276,2015-05-12T14:06:20Z,2015-05-12T14:36:20Z,30,28.525
woow59,1433277,2015-05-12T14:36:20Z,2015-05-12T15:06:20Z,30,27.889
woow59,1433278,2015-05-12T15:06:20Z,2015-05-12T15:36:20Z,30,27.431
woow59,1433279,2015-05-12T15:36:20Z,2015-05-12T16:06:20Z,30,11.562
woow59,1433280,2015-05-12T16:06:20Z,2015-05-12T16:31:52Z,25,3.425
woow59,1433281,2015-05-12T17:38:14Z,2015-05-12T17:44:44Z,6,0.577
woow59,1433282,2015-05-13T09:21:38Z,2015-05-13T09:34:58Z,13,0.671
woow59,1433283,2015-05-13T10:55:02Z,2015-05-13T11:03:46Z,8,0.687
woow59,1433284,2015-05-13T13:21:52Z,2015-05-13T13:51:52Z,30,1.201
woow59,1433285,2015-05-13T13:51:52Z,2015-05-13T14:21:52Z,30,6.178
woow59,1433286,2015-05-13T14:21:52Z,2015-05-13T14:51:52Z,30,24.025
woow59,1433287,2015-05-13T14:51:52Z,2015-05-13T15:03:48Z,11,11.325
woow59,1433288,2015-05-13T17:26:18Z,2015-05-13T17:35:12Z,8,8.65
woow59,1433289,2015-05-13T18:05:00Z,2015-05-13T18:35:00Z,30,27.612
woow59,1433290,2015-05-13T18:35:00Z,2015-05-13T19:05:00Z,30,26.187
woow59,1433291,2015-05-13T19:05:00Z,2015-05-13T19:35:00Z,30,29.13
woow59,1433292,2015-05-13T19:35:00Z,2015-05-13T20:05:00Z,30,29.692
woow59,1433293,2015-05-13T20:05:00Z,2015-05-13T20:35:00Z,30,25.355
woow59,1433294,2015-05-13T20:35:00Z,2015-05-13T21:05:00Z,30,9.154
woow59,1433295,2015-05-13T21:05:00Z,2015-05-13T21:35:00Z,30,26.86
woow59,1433296,2015-05-13T21:35:00Z,2015-05-13T21:49:56Z,14,14.296
woow59,1433297,2015-05-14T07:58:12Z,2015-05-14T08:28:12Z,30,20.014
woow59,1433298,2015-05-14T08:28:12Z,2015-05-14T08:58:12Z,30,25.313
woow59,1433299,2015-05-14T08:58:12Z,2015-05-14T09:28:12Z,30,12.117
woow59,1433300,2015-05-14T09:28:12Z,2015-05-14T09:58:12Z,30,0.741
woow59,1433301,2015-05-14T09:58:12Z,2015-05-14T10:13:50Z,15,3.552
woow59,1433302,2015-05-14T12:18:36Z,2015-05-14T12:48:36Z,30,16.533
woow59,1433303,2015-05-14T12:48:36Z,2015-05-14T13:18:36Z,30,15.745
woow59,1433304,2015-05-14T13:18:36Z,2015-05-14T13:48:36Z,30,8.885
woow59,1433305,2015-05-14T13:48:36Z,2015-05-14T14:18:36Z,30,28.017
woow59,1433306,2015-05-14T14:18:36Z,2015-05-14T14:48:36Z,30,28.526
woow59,1433307,2015-05-14T14:48:36Z,2015-05-14T15:18:36Z,30,23.301
woow59,1433308,2015-05-14T15:18:36Z,2015-05-14T15:48:36Z,30,21.838
woow59,1433309,2015-05-14T15:48:36Z,2015-05-14T16:18:36Z,30,29.773
woow59,1433310,2015-05-14T16:18:36Z,2015-05-14T16:48:36Z,30,22.894
woow59,1433311,2015-05-14T16:48:36Z,2015-05-14T17:18:36Z,30,36.936
woow59,1433312,2015-05-14T17:18:36Z,2015-05-14T17:48:36Z,30,9.811
woow59,1433313,2015-05-14T17:48:36Z,2015-05-14T18:18:36Z,30,21.488
woow59,1433314,2015-05-14T18:18:36Z,2015-05-14T18:48:36Z,30,31.489
woow59,1433315,2015-05-14T18:48:36Z,2015-05-14T19:18:36Z,30,11.967
woow59,1433316,2015-05-14T19:18:36Z,2015-05-14T19:44:32Z,25,4.768
woow59,1433317,2015-05-15T06:05:18Z,2015-05-15T06:19:54Z,14,0.613
woow59,1433318,2015-05-15T07:31:00Z,2015-05-15T08:01:00Z,30,0.579
woow59,1433319,2015-05-15T08:01:00Z,2015-05-15T08:31:00Z,30,18.127
woow59,1433320,2015-05-15T08:31:00Z,2015-05-15T09:01:00Z,30,31.23
woow59,1433321,2015-05-15T09:01:00Z,2015-05-15T09:31:00Z,30,1.555
woow59,1433322,2015-05-15T09:31:00Z,2015-05-15T10:01:00Z,30,18.482
woow59,1433323,2015-05-15T10:01:00Z,2015-05-15T10:31:00Z,30,27.61
woow59,1433324,2015-05-15T10:31:00Z,2015-05-15T11:01:00Z,30,23.888
woow59,1433325,2015-05-15T11:01:00Z,2015-05-15T11:31:00Z,30,29.681
woow59,1433326,2015-05-15T11:31:00Z,2015-05-15T12:01:00Z,30,27.185
woow59,1433327,2015-05-15T12:01:00Z,2015-05-15T12:31:00Z,30,20.544
woow59,1433328,2015-05-15T12:31:00Z,2015-05-15T13:01:00Z,30,28.987
woow59,1433329,2015-05-15T13:01:00Z,2015-05-15T13:31:00Z,30,28.31
woow59,1433330,2015-05-15T13:31:00Z,2015-05-15T14:01:00Z,30,22.644
woow59,1433331,2015-05-15T14:01:00Z,2015-05-15T14:05:52Z,4,3.788
woow59,1433332,2015-05-15T14:34:54Z,2015-05-15T15:04:54Z,30,3.238
woow59,1433333,2015-05-15T15:04:54Z,2015-05-15T15:34:54Z,30,14.705
woow59,1433334,2015-05-15T15:34:54Z,2015-05-15T16:04:54Z,30,30.264
woow59,1433335,2015-05-15T16:04:54Z,2015-05-15T16:34:54Z,30,23.247
woow59,1433336,2015-05-15T16:34:54Z,2015-05-15T17:04:54Z,30,30.901
woow59,1433337,2015-05-15T17:04:54Z,2015-05-15T17:34:54Z,30,13.467
woow59,1433338,2015-05-15T17:34:54Z,2015-05-15T18:04:54Z,30,28.457
woow59,1433339,2015-05-15T18:04:54Z,2015-05-15T18:34:54Z,30,29.646
woow59,1433340,2015-05-15T18:34:54Z,2015-05-15T18:52:08Z,17,20.917
woow59,1433341,2015-05-18T06:52:12Z,2015-05-18T07:22:12Z,30,9.547
woow59,1433342,2015-05-18T07:22:12Z,2015-05-18T07:52:12Z,30,22.149
woow59,1433343,2015-05-18T07:52:12Z,2015-05-18T08:22:12Z,30,0.144
woow59,1433344,2015-05-18T08:22:12Z,2015-05-18T08:52:12Z,30,24.301
woow59,1433345,2015-05-18T08:52:12Z,2015-05-18T09:22:12Z,30,28.559
woow59,1433346,2015-05-18T09:22:12Z,2015-05-18T09:46:36Z,24,19.568
woow59,1433347,2015-05-18T10:49:24Z,2015-05-18T11:19:24Z,30,15.589
woow59,1433348,2015-05-18T11:19:24Z,2015-05-18T11:49:24Z,30,22.778
woow59,1433349,2015-05-18T11:49:24Z,2015-05-18T12:19:24Z,30,32.441
woow59,1433350,2015-05-18T12:19:24Z,2015-05-18T12:49:24Z,30,10.184
woow59,1433351,2015-05-18T12:49:24Z,2015-05-18T13:19:24Z,30,31.533
woow59,1433352,2015-05-18T13:19:24Z,2015-05-18T13:49:24Z,30,26.341
woow59,1433353,2015-05-18T13:49:24Z,2015-05-18T14:04:10Z,14,26.525
woow59,1433354,2015-05-18T14:36:46Z,2015-05-18T15:06:46Z,30,26.287
woow59,1433355,2015-05-18T15:06:46Z,2015-05-18T15:36:46Z,30,30.014
woow59,1433356,2015-05-18T15:36:46Z,2015-05-18T16:06:46Z,30,23.736
woow59,1433357,2015-05-18T16:06:46Z,2015-05-18T16:36:46Z,30,25.59
woow59,1433358,2015-05-18T16:36:46Z,2015-05-18T17:06:46Z,30,12.017
woow59,1433359,2015-05-18T17:06:46Z,2015-05-18T17:36:46Z,30,4
woow59,1433360,2015-05-18T17:36:46Z,2015-05-18T17:48:50Z,12,0.617
woow59,1433361,2015-05-19T04:05:20Z,2015-05-19T04:35:00Z,29,4.536
woow59,1433362,2015-05-19T04:58:08Z,2015-05-19T05:28:08Z,30,18.525
woow59,1433363,2015-05-19T05:28:08Z,2015-05-19T05:58:08Z,30,26.895
woow59,1433364,2015-05-19T05:58:08Z,2015-05-19T06:22:14Z,24,28.27
woow59,1433365,2015-05-19T06:42:28Z,2015-05-19T07:12:28Z,30,20.991
woow59,1433366,2015-05-19T07:12:28Z,2015-05-19T07:42:28Z,30,28.193
woow59,1433367,2015-05-19T07:42:28Z,2015-05-19T07:56:12Z,13,19.075
woow59,1433368,2015-05-19T09:40:48Z,2015-05-19T10:10:48Z,30,8.03
woow59,1433369,2015-05-19T10:10:48Z,2015-05-19T10:40:48Z,30,18.25
woow59,1433370,2015-05-19T10:40:48Z,2015-05-19T10:43:34Z,2,0.604
woow59,1433371,2015-05-19T12:10:42Z,2015-05-19T12:40:42Z,30,15.133
woow59,1433372,2015-05-19T12:40:42Z,2015-05-19T13:10:42Z,30,22.311
woow59,1433373,2015-05-19T13:10:42Z,2015-05-19T13:40:42Z,30,27.416
woow59,1433374,2015-05-19T13:40:42Z,2015-05-19T13:45:54Z,5,9.789
woow59,1433375,2015-05-20T02:13:16Z,2015-05-20T02:43:16Z,30,17.646
woow59,1433376,2015-05-20T02:43:16Z,2015-05-20T03:13:16Z,30,29.402
woow59,1433377,2015-05-20T03:13:16Z,2015-05-20T03:43:16Z,30,27.369
woow59,1433378,2015-05-20T03:43:16Z,2015-05-20T04:13:16Z,30,21.028
woow59,1433379,2015-05-20T04:13:16Z,2015-05-20T04:20:00Z,6,0.661
woow59,1433380,2015-05-20T04:56:20Z,2015-05-20T05:26:20Z,30,15.552
woow59,1433381,2015-05-20T05:26:20Z,2015-05-20T05:56:20Z,30,24.114
woow59,1433382,2015-05-20T05:56:20Z,2015-05-20T06:22:16Z,25,16.392
woow59,1433383,2015-05-20T06:42:42Z,2015-05-20T07:12:42Z,30,23.229
woow59,1433384,2015-05-20T07:12:42Z,2015-05-20T07:42:42Z,30,27.787
woow59,1433385,2015-05-20T07:42:42Z,2015-05-20T08:12:42Z,30,30.343
woow59,1433386,2015-05-20T08:12:42Z,2015-05-20T08:42:42Z,30,28.609
woow59,1433387,2015-05-20T08:42:42Z,2015-05-20T09:12:42Z,30,25.099
woow59,1433388,2015-05-20T09:12:42Z,2015-05-20T09:18:04Z,5,7.747
woow59,1433389,2015-05-20T10:07:36Z,2015-05-20T10:37:36Z,30,28.986
woow59,1433390,2015-05-20T10:37:36Z,2015-05-20T11:07:36Z,30,7.046
woow59,1433391,2015-05-20T11:07:36Z,2015-05-20T11:37:36Z,30,28.77
woow59,1433392,2015-05-20T11:37:36Z,2015-05-20T12:07:36Z,30,22.351
woow59,1433393,2015-05-20T12:07:36Z,2015-05-20T12:37:36Z,30,20.726
woow59,1433394,2015-05-20T12:37:36Z,2015-05-20T13:07:36Z,30,29.428
woow59,1433395,2015-05-20T13:07:36Z,2015-05-20T13:13:12Z,5,0.187
woow59,1433396,2015-05-21T06:17:12Z,2015-05-21T06:47:12Z,30,13.503
woow59,1433397,2015-05-21T06:47:12Z,2015-05-21T07:12:26Z,25,17.314
woow59,1433398,2015-05-21T08:51:32Z,2015-05-21T09:21:32Z,30,15.452
woow59,1433399,2015-05-21T09:21:32Z,2015-05-21T09:51:32Z,30,14.109
woow59,1433400,2015-05-21T09:51:32Z,2015-05-21T10:21:32Z,30,15.542
woow59,1433401,2015-05-21T10:21:32Z,2015-05-21T10:26:04Z,4,1.154
woow59,1433402,2015-05-21T11:20:14Z,2015-05-21T11:50:14Z,30,16.555
woow59,1433403,2015-05-21T11:50:14Z,2015-05-21T12:20:14Z,30,0.244
woow59,1433404,2015-05-21T12:20:14Z,2015-05-21T12:50:14Z,30,19.769
woow59,1433405,2015-05-21T12:50:14Z,2015-05-21T13:16:10Z,25,24.839
woow59,1433406,2015-05-21T14:53:24Z,2015-05-21T15:23:24Z,30,15.675
woow59,1433407,2015-05-21T15:23:24Z,2015-05-21T15:53:24Z,30,21.708
woow59,1433408,2015-05-21T15:53:24Z,2015-05-21T16:23:24Z,30,30.668
woow59,1433409,2015-05-21T16:23:24Z,2015-05-21T16:53:24Z,30,27.038
woow59,1433410,2015-05-21T16:53:24Z,2015-05-21T17:23:24Z,30,10.649
woow59,1433411,2015-05-21T17:23:24Z,2015-05-21T17:53:24Z,30,26.157
woow59,1433412,2015-05-21T17:53:24Z,2015-05-21T18:23:24Z,30,29.183
woow59,1433413,2015-05-21T18:23:24Z,2015-05-21T18:53:24Z,30,29.503
woow59,1433414,2015-05-21T18:53:24Z,2015-05-21T19:23:24Z,30,30.119
woow59,1433415,2015-05-21T19:23:24Z,2015-05-21T19:34:58Z,11,12.785
woow59,1433416,2015-05-22T05:50:18Z,2015-05-22T06:20:18Z,30,23.636
woow59,1433417,2015-05-22T06:20:18Z,2015-05-22T06:50:18Z,30,21.403
woow59,1433418,2015-05-22T06:50:18Z,2015-05-22T07:20:18Z,30,11.89
woow59,1433419,2015-05-22T07:20:18Z,2015-05-22T07:31:20Z,11,0.449
woow59,1433420,2015-05-22T08:20:14Z,2015-05-22T08:50:14Z,30,4.532
woow59,1433421,2015-05-22T08:50:14Z,2015-05-22T09:20:14Z,30,0.443
woow59,1433422,2015-05-22T09:20:14Z,2015-05-22T09:50:14Z,30,15.117
woow59,1433423,2015-05-22T09:50:14Z,2015-05-22T10:20:14Z,30,14.608
woow59,1433424,2015-05-22T10:20:14Z,2015-05-22T10:50:14Z,30,25.248
woow59,1433425,2015-05-22T10:50:14Z,2015-05-22T10:54:52Z,4,1.581
woow59,1433426,2015-05-22T11:20:50Z,2015-05-22T11:50:50Z,30,26.708
woow59,1433427,2015-05-22T11:50:50Z,2015-05-22T12:20:50Z,30,24.511
woow59,1433428,2015-05-22T12:20:50Z,2015-05-22T12:50:50Z,30,14.669
woow59,1433429,2015-05-22T12:50:50Z,2015-05-22T13:20:50Z,30,16.234
woow59,1433430,2015-05-22T13:20:50Z,2015-05-22T13:50:50Z,30,13.33
woow59,1433431,2015-05-22T13:50:50Z,2015-05-22T14:20:50Z,30,12.922
woow59,1433432,2015-05-22T14:20:50Z,2015-05-22T14:35:12Z,14,5.395
woow59,1433433,2015-05-22T16:14:56Z,2015-05-22T16:44:56Z,30,7.454
woow59,1433434,2015-05-22T16:44:56Z,2015-05-22T17:00:44Z,15,4.189
woow59,1433435,2015-05-22T17:38:46Z,2015-05-22T17:49:50Z,11,5.566
woow59,1433436,2015-05-22T19:06:08Z,2015-05-22T19:17:16Z,11,4.881
woow59,1433437,2015-05-23T09:33:30Z,2015-05-23T09:42:58Z,9,5.187
woow59,1433438,2015-05-23T10:33:36Z,2015-05-23T10:40:36Z,7,5.044
woow59,1433439,2015-05-27T08:50:10Z,2015-05-27T09:20:10Z,30,10.73
woow59,1433440,2015-05-27T09:20:10Z,2015-05-27T09:50:10Z,30,4.019
woow59,1433441,2015-05-27T09:50:10Z,2015-05-27T10:10:38Z,20,12.18
woow59,1433442,2015-05-27T12:24:44Z,2015-05-27T12:54:44Z,30,11.06
woow59,1433443,2015-05-27T12:54:44Z,2015-05-27T13:24:44Z,30,29.535
woow59,1433444,2015-05-27T13:24:44Z,2015-05-27T13:54:44Z,30,12.3
woow59,1433445,2015-05-27T13:54:44Z,2015-05-27T14:24:44Z,30,29.863
woow59,1433446,2015-05-27T14:24:44Z,2015-05-27T14:54:44Z,30,25.838
woow59,1433447,2015-05-27T14:54:44Z,2015-05-27T15:24:44Z,30,23.451
woow59,1433448,2015-05-27T15:24:44Z,2015-05-27T15:54:44Z,30,32.363
woow59,1433449,2015-05-27T15:54:44Z,2015-05-27T16:08:18Z,13,0.711
woow59,1433450,2015-05-27T17:11:40Z,2015-05-27T17:14:22Z,2,1.362
woow59,1433451,2015-05-27T17:59:44Z,2015-05-27T18:29:44Z,30,19.848
woow59,1433452,2015-05-27T18:29:44Z,2015-05-27T18:59:44Z,30,30.148
woow59,1433453,2015-05-27T18:59:44Z,2015-05-27T19:29:44Z,30,27.615
woow59,1433454,2015-05-27T19:29:44Z,2015-05-27T19:59:44Z,30,20.092
woow59,1433455,2015-05-27T19:59:44Z,2015-05-27T20:29:44Z,30,23.623
woow59,1433456,2015-05-27T20:29:44Z,2015-05-27T20:59:44Z,30,17.769
woow59,1433457,2015-05-27T20:59:44Z,2015-05-27T21:30:38Z,30,36.49
woow59,1433458,2015-05-28T08:22:56Z,2015-05-28T08:52:56Z,30,24.177
woow59,1433459,2015-05-28T08:52:56Z,2015-05-28T09:22:56Z,30,21.05
woow59,1433460,2015-05-28T09:22:56Z,2015-05-28T09:52:56Z,30,13.868
woow59,1433461,2015-05-28T09:52:56Z,2015-05-28T10:05:10Z,12,1.24
woow59,1433462,2015-05-28T12:51:40Z,2015-05-28T13:21:40Z,30,4.116
woow59,1433463,2015-05-28T13:21:40Z,2015-05-28T13:51:40Z,30,2.271
woow59,1433464,2015-05-28T13:51:40Z,2015-05-28T14:02:00Z,10,0.212
woow59,1433465,2015-05-28T14:50:16Z,2015-05-28T15:20:16Z,30,7.774
woow59,1433466,2015-05-28T15:20:16Z,2015-05-28T15:50:16Z,30,18.074
